id,subject,message
68312,שאלה בנוגע לתרגול הנוסף,"<p dir=""ltr"" style=""text-align:left;"">היי,</p><p dir=""ltr"" style=""text-align:left;"">אשמח לעזרה בפתרון הגבול:</p><p dir=""ltr"" style=""text-align:left;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/247542/mod_forum/post/68312/image.png"" alt="""" class=""img-fluid"" /><br /></p><p dir=""ltr"" style=""text-align:left;"">אין תשובות לקובץ אז אין לי איך לפתור לבד</p>"
68353,Re: שאלה בנוגע לתרגול הנוסף,"וגם לזה אם אפשר<br /><br /><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/247542/mod_forum/post/68353/image%20%281%29.png"" alt="""" class=""img-fluid"" /><br />"
68849,תשובה ל: Re: שאלה בנוגע לתרגול הנוסף,"<div class=""text_to_html"">היי יעל, <br />
<br />
בכל אחד מהם מומלץ שתשתפי מה ניסית ואיפה נתקעת, מה בדיוק העזרה שאת צריכה. אנחנו רוצים לענות על שאלות, לא פשוט לפרסם פתרונות. <br />
<br />
גיל בר</div>"
68909,Re: תשובה ל: Re: שאלה בנוגע לתרגול הנוסף,"<div class=""text_to_html"">בכנות, אני מרגישה שאני לא יודעת איך לגשת אליהם בכלל וכל שיטה שאני מנסה  נתקעת, אשמח להכוונה<br />
ובכללי אין לקובץ תשובות מה שמקשה על בדיקה עצמית</div>"
68778,שאלה על אינטגרלים לא אמיתיים,"<p dir=""ltr"" style=""text-align:left;"">האם לינאריות האינטגרל תקפה גם באינטגרלים לא האמיתיים? משמע, האם מותר לי לפצל אינטגרל לא אמיתי לשני אינטגרליים לא אמיתיים באותו קטע.</p><p dir=""ltr"" style=""text-align:left;"">במידה וכן, באילו אילוצים צריך לוודא שעומדים על מנת לעשות את זה?</p><p dir=""ltr"" style=""text-align:left;"">תודה מראש</p>"
68837,תשובה ל: שאלה על אינטגרלים לא אמיתיים,"<div class=""text_to_html"">היי יעל. <br />
<br />
נניח האינטגרל של הפונקציה הקבועה 0 בקטע הפתוח שבין 0 ו-1 מתכנס כמובן, אבל את גם יכולה להציג את הפונקציה הקבועה 0 כהפרש של x^-1 עם עצמו, כאשר לכל אחת מהפונקציות הנ""ל בנפרד אנחנו יודעים שהאינטגרל הלא אמיתי בקטע הנ""ל לא מתכנס. <br />
זה נכון באופן כללי על כל טיעון גבולי. אנחנו יכולים לפצל גבול שמתכנס לאפס לסכום של גבולות שאחד שואף לאינסוף והשני למינוס אינסוף, אבל אנחנו יודעים שלא כל ""סכום של אינסוף ועוד מינוס אינסוף"" הוא אפס. <br />
נניח אבל נתונה לי פונקציה h=f+g, ואני מסתכלת על האינטגרל הלא אמיתי שלה באיזשהו קטע מוכלל שאני יודעת ש-h אינטגרבילית מקומית בו. אם אני יודעת שגם ל-f האינטגרל הלא אמיתי בקטע מתכנס, וגם ל-g האינטגרל הלא אמיתי בקטע מתכנס, אז אני יכולה ללמוד על האינטגרל הלא אמיתי של h (שהוא גם מתכנס). תרגיל טוב להוכיח את זה לעצמך. <br />
<br />
גיל בר</div>"
68816,מבחן לדוגמה שאלה 2,"<p dir=""rtl"" style=""text-align:right;"">היי,<br />אשמח לשאול מספר שאלות בנוגע לפתרון של שאלה 2 מהמבחן לדוגמה של הסמסטר הנוכחי.<br /><br />1. בחלק המצורף אנחנו רוצים להראות שהטור (-1)^n/2 חסום, לא הצלחתי להבין מה עומד מאחורי כל שינויי האינדקסים, למה אלו הם השינויים שבחרנו לעשות ואיך בסוף הגענו למסקנה שr=1.<br />2. מדוע אין בעיה עם הגדרת הסדרה An לכל N על ידי n/2^(-1)? הרי כל איבר שני בה הוא שורש מינוס אחד. האם אני יכול להתייחס אליה כמו (-1)^n?<br />3. בעקבות הסעיף הקודם, האם נכון להגיד שהטור {((-1) בחזקת n/2) חלקי n} מתכנס בתנאי לפי מבחן לליבניץ? האם צריך להגדיר משהו מיוחד בגלל החזקה n/2?<br /><br />תודה רבה<br /><br /><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/247542/mod_forum/post/68816/image.png"" alt="""" class=""img-fluid"" /><br /></p>"
68877,תשובה ל: מבחן לדוגמה שאלה 2,"<div class=""text_to_html"">שחר שלום,<br />
לגבי (1), r אינו בהכרח שווה ל-1, הוא מוצג כסכום של 1-ים.<br />
לגבי (3),(2), חשוב לשים לב שלקחנו ערך תחתון של n/2 ולא את n/2 עצמו, בקורס שלנו אין מספרים מרוכבים.<br />
כמו כן, הטור אינו מתאים לתבנית של משפט לייבניץ, ולכן איננו יכולים להשתמש במשפט לייבניץ בשביל לטעון שהוא מתכנס.<br />
בברכה,<br />
עדי</div>"
69234,תשובה ל: מבחן לדוגמה שאלה 2,"<div class=""text_to_html"">מצטרפת לשאלה</div>"
69176,הלמה של שטולץ,"ערב טוב :)<br />לגבי הלמה של שטולץ, נדרש שהסדרה במכנה תשאף לאינסוף ותהיה חיובית. מדוע?<br />"
69282,תשובה ל: הלמה של שטולץ,"<div class=""text_to_html"">עידן שלום,<br />
יש במהלך ההוכחה שימוש בשתי ההנחות הללו.<br />
בברכה,<br />
עדי</div>"
69437,פיצול אינטגרלים לא אמיתיים,"שלום צוות הקורס,<br />רציתי לשאול האם ניתן לפצל אינטגרל לא אמיתי בתחומי אינטגרציה מסוימים, ל-2 רכיבים על אותו תחום אינטגרציה. אם כן, מתי?<br />תודה!<br />עידן<br />"
69820,תשובה ל: פיצול אינטגרלים לא אמיתיים,"<div class=""text_to_html"">עידן שלום,<br />
האם הכוונה היא מתי אינטגרל לא אמיתי של סכום שווה לסכום האינטגרלים הלא אמיתיים?<br />
אם כן, צריך להיזכר כי אינטגרל לא אמיתי הוגדר בעזרת גבול, לכן צריך לבדוק את תנאי משפט אריתמטיקה של גבולות בכדי להחליף בין גבול וסכום.<br />
בברכה,<br />
עדי</div>"
69471,שאלה על אינטגרל ממועד ב' שנה שעברה,"<p dir=""rtl"" style=""text-align:right;"">שלום,</p><p dir=""rtl"" style=""text-align:right;"">רציתי לדעת האם יש אינטואציה כלשהי לחשוב על פונקציה מהצורה של g ובפרט איך למצוא אותה ספציפיתת.</p><p dir=""rtl"" style=""text-align:right;"">(השאלה היא לקבוע האם האינטגרל הלא מסוים של f מתכנסת).</p><p dir=""rtl"" style=""text-align:right;""><br /></p><p dir=""rtl"" style=""text-align:right;"">תודה רבה.</p>"
69821,תשובה ל: שאלה על אינטגרל ממועד ב' שנה שעברה,"<div class=""text_to_html"">שי שלום,<br />
הרעיון בבחירת הפונקציה הזו היה למצוא פונקציה שניתן לקבוע האם האינטגרל שלא אמיתי שלה מתכנס או לא מתכנס.<br />
כיוון שאנחנו יודעים לקבוע עבור אילו ערכי p האינטגרל מ-1 עד אינסוף של הפונקציה שנוסחתה היא x^-p מתכנס, רצינו להשוות לפונקציה מצורה זו.<br />
ln אינו בעל צורה זו ולכן חסמנו אותו על ידי פונקציה שכן בעלת צורה זו, למשל, שורש.<br />
בברכה,<br />
עדי</div>"
69544,מועד ג 22 - תרגיל 1 סעיף 2,"<p dir=""rtl"" style=""text-align:right;"">היי,</p><p dir=""rtl"" style=""text-align:right;"">אשמח להבין כיצד ניתן לפתור את סעיף 2.</p><p dir=""rtl"" style=""text-align:right;"">אינטואיטיבית ע""פ מה שצריך להוכיח מרגיש שצריך להשתמש במשפט דרבו, אבל התקשיתי לעשות זאת לאור העובדה שאין כאן קטע סגור (שאיפה לאינסוף בכל קצה).</p><p dir=""rtl"" style=""text-align:right;"">בנוסף, רציתי לומר שאחרי a יש תחום שבו היא בהכרח יורדת בו, אך שללתי זאת כי תתכן פונקציה שאינה יורדת ואינה עולה לכל אפסילון (דריכלה משוכלל).</p><p dir=""rtl"" style=""text-align:right;"">תודה!</p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/247542/mod_forum/post/69544/image.png"" alt="""" class=""img-fluid"" /><br /></p>"
69822,תשובה ל: מועד ג 22 - תרגיל 1 סעיף 2,"<div class=""text_to_html"">עידו שלום,<br />
נסה להיעזר במשפט לגרנז' בכדי להוכיח כי לכל t ממשי קיים x בקטע כך ש-f'(x)
בדומה, קיים y בקטע כך ש-f'(y)&gt;t.<br />
בברכה,<br />
עדי</div>"
78088,ההבדל הקטן בין טענה 4.14 לבין מסקנה 4.15,"<p dir=""ltr"" style=""text-align:left;"">ערב טוב,<br />תהיתי לגבי ההבדל בין ההגדרות של פונקציה עולה לבין פונקציה עולה ממש.<br />אני מבין את משמעות ההבדל ביחס בין ערך הפונקציה באיקס לבין ערך הפונקציה בוואי (כלומר, כשהפונקציה עולה - היחס הוא רק גדול שווה, וכשהפונקציה עולה ממש - היחס הוא גדול ממש). אבל אני תוהה למה כשהפונקציה עולה, אנחנו עוברים גם על ערכים שיכולים להיות שווים? כי הרי רשום שוואי רק גדול-שווה לאיקס. האם יש לכך סיבה ספציפית?<br />תודה וסוף שבוע נעים :)<br />עידן</p>"
78630,תשובה ל: ההבדל הקטן בין טענה 4.14 לבין מסקנה 4.15,"<div class=""text_to_html"">עידן שלום,<br />
בהגדרה של פונקציה עולה ניתן גם להסתפק במקרה בו x
בהגדרה של פונקציה עולה ההבדל בין גדול או שווה לבין גדול ממש הוא ניסוחי ולא מהותי.<br />
בברכה,<br />
עדי</div>"
78469,דרישות על נקודה - הגדרות גבול ורציפות,"<p dir=""ltr"" style=""text-align:left;"">צהריים טובים,<br />שמתי לב שבהגדרת הגבול לפונקציה, קיים גבול בנקודה אם ורק אם הנקודה היא נק' הצטברות. אבל בהגדרת רציפות, שמתי לב שמדובר בנקודה סתמית - בלי דרישה מוקדמת שזו תהיה נקודת הצטברות. והגדרת הרציפות מאוד דומה להגדרת הגבול רק שבמקום הגבול, נתון הערך בנקודה. האם ההבדל בין ההגדרות קריטי? למה צריך שבהגדרת הגבול בנק', היא תהיה נקודת הצטברות, ולעומת זאת ברציפות זה לא בהכרח נכון?<br />תודה וסופ""ש נעים!<br />עידן</p>"
78633,תשובה ל: דרישות על נקודה - הגדרות גבול ורציפות,"<div class=""text_to_html"">עידן שלום,<br />
גבול יכול להיות מוגדר עבור נקודת הצטברות.<br />
בהגדרת הרציפות אין צורך לקחת רק נקודות הצטברות.<br />
עם זאת, כאשר מדובר בנקודת הצטברות, ניתן להעזר במושג הגבול על מנת לבדוק רציפות.<br />
בברכה,<br />
עדי</div>"
80171,ההבדל בין אינטגרבילית לבעלת קדומה,"<p dir=""ltr"" style=""text-align:left;"">שלום,<br />עברתי על משפט שינוי משתנה 1 (בגרסת האינטגרלים), הנה הניסוח:<br /><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/247542/mod_forum/post/80171/image.png"" alt="""" class=""img-fluid"" style=""font-size:0.9375rem;"" /><br /></p><p dir=""ltr"" style=""text-align:left;"">דרוש במשפט שלפונקציה תהיה קדומה + שהיא בעצמה תהיה אינטגרבילית. מה ההבדל בין 2 הדרישות? ולמה השילוב של שתיהן הכרחי בעצם?<br />תודה ושבת שלום,<br />עידן</p>"
80687,תשובה ל: ההבדל בין אינטגרבילית לבעלת קדומה,"<div class=""text_to_html"">עידן שלום,<br />
האם בדקת את ההגדרה של פונקציה קדומה ואת ההגדרה של פונקציה אינטגרבילית?<br />
עדי</div>"
80174,שאלה על אינטגרביליות ואינטגרביליות מקומית,"<p dir=""ltr"" style=""text-align:left;"">שלום,<br />מהרשימות בפרק על אינטגרלים עולה המסקנה הזו:<img src=""https://moodle.tau.ac.il/2022/pluginfile.php/247542/mod_forum/post/80174/image.png"" alt="""" class=""img-fluid"" /></p><p dir=""ltr"" style=""text-align:left;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/247542/mod_forum/post/80174/image%20%281%29.png"" alt="""" class=""img-fluid"" style=""font-size:0.9375rem;"" /><br /></p><p dir=""ltr"" style=""text-align:left;"">מהטענה הראשונה עולה שכל פונקציה חסומה ואינטגרבילית על קטע סגור, היא גם אינטגרבילית על כל תת קטע סגור של הקטע הסגור, ולכן נשאלת השאלה - האם ניתן להניח שכל פונקציה חסומה ואינטגרבילית היא ?גם אינטגרבילית מקומית? אם לא, אז למה לא<br />תודה רבה וסוף שבוע נעים,<br />עידן</p>"
80652,תשובה ל: שאלה על אינטגרביליות ואינטגרביליות מקומית,"<div class=""text_to_html"">היי עידן, <br />
<br />
ניתן להסיק בדיוק את מה שאמרת. שכל פונקציה חסומה ואינטגרבילית על קטע סגור היא גם אינטגרבילית מקומית. <br />
<br />
גיל בר</div>"
80177,שאלה על הניסוח של המסקנה מכלל לופיטל,"<p dir=""ltr"" style=""text-align:left;"">שלום,<br />הייתה לי שאלה לגבי המסקנה מ-2 הגרסאות של כלל לופיטל ועל ההבדלים בניסוח שם:</p><p dir=""ltr"" style=""text-align:left;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/247542/mod_forum/post/80177/image.png"" alt="""" class=""img-fluid"" /><br /></p><p dir=""ltr"" style=""text-align:left;"">למה במקרה הראשון של לופיטל כש-2 הפונקציות שואפות ל-0, אומרים שכל איקס בסביבה המנוקבת אז הפונקציה במכנה שונה מ-0, ובמקרה השני, כשגבול הפונקציה במכנה שואף לפלוס-מינוס אינסוף, מדברים רק על סביבה ספציפית של איקסים ככה שפונקצית המכנה שונה מ-0?</p><p dir=""ltr"" style=""text-align:left;"">אשמח אם מישהו / מישהי תוכל לעזור,<br />תודה וסוף שבוע שקט,<br />עידן</p>"
80692,תשובה ל: שאלה על הניסוח של המסקנה מכלל לופיטל,"<div class=""text_to_html"">עידן שלום,<br />
השאלה שלך אומנם מתייחסת למשפט לופיטל, אך למעשה ניתן להפרידה ולדון בשתי הטענות הבאות:<br />
נתונה פונקצייה g:I\{x0}-&gt;R  גזירה ונתון כי הנגזרת של g לא מתאפסת.<br />
1) אם הגבול של g ב-x0 הוא 0 אז g לא מתאפס באף נקודה ב-I\{x0}.<br />
2) אם הגבול של g ב-x0 הוא אינסוף אז קיימת סביבה מנוקבת של x0 שבה g לא מתאפסת.<br />
<br />
נסה להוכיח טענות אלה.<br />
בברכה<br />
עדי</div>"
80178,שאלה על למה 8.19,"<p dir=""ltr"" style=""text-align:left;""><span style=""font-size:0.9375rem;"">שלום,</span></p><p dir=""ltr"" style=""text-align:left;""><span style=""font-size:0.9375rem;"">הייתה לי שאלה לגבי למה 8.19:<br /><br /><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/247542/mod_forum/post/80178/image%20%282%29.png"" alt="""" class=""img-fluid"" /><br /></span></p><p dir=""ltr"" style=""text-align:left;""><span style=""font-size:0.9375rem;"">האם חובה שערך הנגזרת בנקודות איי ובי יהיה מתחת ומעל ל-0 בהתאמה? או שהוא יכול להיות שונה מ-0 בכללי? אם הוא לא יכול להיות שונה מ-0, מדוע?<br />אשמח לעזרה,<br />עידן</span></p><p dir=""ltr"" style=""text-align:left;""></p>"
80227,תשובה ל: שאלה על למה 8.19,"<div class=""text_to_html"">הי עידן, <br />
<br />
נסתכל נניח רק על סעיף 1 ועל הפונקציה f(x)=x בקטע שבין 0 ו-1 כולל. ערך הנגזרת של f ב-0 היא 1 (חיובית ממש, שונה מאפס) אבל עדיין לפונקציה f:[0,1]-&gt;R יש מינימום מקומי ב-0. <br />
<br />
גיל בר</div>"
80228,Re: תשובה ל: שאלה על למה 8.19,"<div class=""text_to_html"">עכשיו זה מובן, תודה!!</div>"
80180,שאלה על שינוי משתנה 2,"<p dir=""ltr"" style=""text-align:left;"">שלום,<br /><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/247542/mod_forum/post/80180/image.png"" alt="""" class=""img-fluid"" /><br /></p><p dir=""ltr"" style=""text-align:left;"">אשמח לעזרה לגבי שינוי משתנה 2 - למה צריך שהפונקציה ההפיכה תהיה על? למה לא מבקשים הפיכות של אותה פונקציה וזהו?<br /></p><p dir=""ltr"" style=""text-align:left;"">תודה וסופ""ש נעים :)<br />עידן</p>"
80655,תשובה ל: שאלה על שינוי משתנה 2,"<div class=""text_to_html"">היי עידן, <br />
<br />
דרישת ""על"" הינה ""קלה"" יותר מאשר דרישת הפיכות. כל פונקציה הפיכה היא על (תחום הגדרתה) אך לא כל פונקציה על היא הפיכה. <br />
<br />
גיל בר</div>"
80694,תרגיל בית 5- שאלה 3ב,"<p dir=""rtl"" style=""text-align:right;"">האם אפשר לפתור את הסעיף בעזרת אותה דרך שעשינו את סעיף א?</p>"
80699,תשובה ל: תרגיל בית 5- שאלה 3ב,"<div class=""text_to_html"">כן, בחרנו להציג את שתי השיטות, ניתן גם לפתור את א' בדרך שבה פתרנו את ב'.</div>"
81146,תרגיל בית 7 שאלה 3א,"<p dir=""rtl"" style=""text-align:right;"">האם ניתן להוכיח את הרציפות על ידי שימוש בהגדרה על כל הפונקציה ככללותה? כפי שהיינו עושים ולהגדיר למדא שווה אפסילון?</p>"
81256,תשובה ל: תרגיל בית 7 שאלה 3א,"<div class=""text_to_html"">מיכל שלום,<br />
אכן ניתן להשתמש באופן ישיר בהגדרת הרציפות.<br />
בברכה,<br />
עדי</div>"
81702,"האם פונק' חסומה * פונק' ששואפת ל-0, שואפת גם ל-0?","<p dir=""ltr"" style=""text-align:left;"">שלום,<br />כשדיברנו על סדרות, היה לנו משפט בו אם נתונות 2 סדרות - האחת חסומה, והשנייה שואפת ל-0, אז מכפלת הסדרות שואפת ל-0 גם כן.<br />רציתי לשאול האם הכלל הזה תקף לפונקציות? אם כן, האם ניתן להשתמש בו באופן מיידי? או שנדרשת הוכחה פורמלית וארוכה? ואם הכלל לא תקף, מדוע?<br />תודה רבה,<br />עידן</p>"
81812,"תשובה ל: האם פונק' חסומה * פונק' ששואפת ל-0, שואפת גם ל-0?","<div class=""text_to_html"">בוקר אור עידן,<br />
ראה את טענה 7.2 בנספח שיעור 12. <br />
ממליצים  לקרוא את הנספחים על מנת למצוא טענות נוספות שימושיות. <br />
<br />
גיל בר</div>"
81711,פונקציה רציפה אך לא גזירה,"<p dir=""ltr"" style=""text-align:left;"">שלום,<br />למדנו במהלך הקורס שכל פונקציה גזירה היא רציפה, אך לא כל פונקציה רציפה היא גזירה. תוכלו לתת דוגמה לפונקציה רציפה שהיא לא גזירה?<br />תודה,<br />עידן</p>"
81814,תשובה ל: פונקציה רציפה אך לא גזירה,"<div class=""text_to_html"">בוקר אור עידן. <br />
<br />
מפנה אותך לשיעורי בית 9 סעיף ב', שם תמצא פונקציה רציפה שאינה גזירה ב-0. <br />
ממליצים לבחון תרגילי בית ואת סיכומי הקורס על מנת למצוא דוגמאות כאלה שניתנו לכם לאורך הסמסטר. <br />
<br />
גיל בר</div>"
81959,הרכבת סדרות מהטבעיים לממשיים,"צהריים טובים,<br />רציתי לשאול - אם בונים 2 סדרות מהטבעיים לממשיים, שמתפקדות כפונקציות של מספרים ממשיים. האם ניתן לבנות הרכבה עבורן?<br />תודה רבה,<br />עידן<br />"
82335,תשובה ל: הרכבת סדרות מהטבעיים לממשיים,"<div class=""text_to_html"">היי עידן,<br />
<br />
כמו כל הרכבה של פונקציות אתה צריך לבדוק אם הטווח של פונקציה אחת מתאים לתחום של אחרת. נניח יש לי שתי סדרות an,bn ומתקיים a1=7.5 ואני רוצה להרכיב את b על a. מה ההרכבה הזו תחזיר עבור 1?<br />
<br />
גיל בר</div>"
82598,Re: תשובה ל: הרכבת סדרות מהטבעיים לממשיים,"<div class=""text_to_html"">אז בהנחה שהטווחים מתאימים, לא אמורה להיות בעיה נכון?</div>"
81980,שאלות מתוך שאלות נוספות,"<p dir=""rtl"" style=""text-align:right;"">מתוך השאלות של אינטגרלים לא אמיתיים, לא הצלחתי לפתור את השאלות הבאות בנושא אינטגרלים לא אמיתיים, אפשר בבקשה הסבר איך לפתור אותן?</p><p dir=""rtl"" style=""text-align:right;"">שאלה 2, שאלה 3, שאלה 4</p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/247542/mod_forum/post/81980/49a0816c-13b7-4b98-8d09-f57b6f1c261d.jpeg"" alt="""" class=""img-fluid"" /><br /></p>"
82340,תשובה ל: שאלות מתוך שאלות נוספות,"<div class=""text_to_html"">מרי שלום,<br />
אשמח להכווין אותך בפתרון התרגילים.<br />
נתחיל מהראשון (2).<br />
מה ניסית לעשות בכדי לפתור אותו?<br />
עדי</div>"
82071,אריתמטיקה של טורים,"בוקר טוב,<br />למדנו במהלך הקורס שטור של סדרה הוא בסופו של דבר גבול של סדרת הסכומים החלקיים שלה. לא מצאתי מסקנה דומה ברשימות, אבל האם נובע מכך באופן מיידי שאם הטור של סדרה אחת מתכנס והטור של סדרה שנייה מתכנס, אז הטור של סכום שתי הסדרות גם מתכנס והוא שווה לטור של סכום 2 הסדרות? ואם לא, אז למה?<br />תודה רבה, וסוף שבוע שקט,<br />עידן<br />"
82338,תשובה ל: אריתמטיקה של טורים,"<div class=""text_to_html"">היי עידן,<br />
<br />
כן. ההוכחה של זה היא תרגיל מצוין באריתמטיקה של גבולות של סדרות.<br />
<br />
גיל בר</div>"
82445,Re: תשובה ל: אריתמטיקה של טורים,"<div class=""text_to_html"">שלום גיל בר,<br />
האמת שרציתי להוכיח את זה - אני מנסה לחשוב האם הכיוון שחשבתי עליו הוא הכיוון המתאים. חשבתי להשתמש בנתוני השאלה ש-2 טורים נתונים מתכנסים - ולכן גם סדרות הסכומים החלקיים שלהם מתכנסות, ולכן ניתן להשתמש בהוכחה דומה להוכחת אריתמטיקה של גבולות, רק שהפעם היא עבור הסס""חים? או שיש סיכוי שמשהו יעבוד אחרת בגלל שמדובר בסכימה של איברים עבור כל איבר בסס""ח? כמו כן, האם ניתן להשתמש במסקנה הזו מבלי שאצטרך להוכיח?<br />
אשמח לעזרה,<br />
עידן</div>"
82181,תרגול 13,"<p dir=""rtl"" style=""text-align:right;"">בתרגול 13, בשאלה הנ""ל, לא מובן לי כיצד משפט היינה מתקיים, הרי הסדרה שואפת לאינסוף ולא למספר ממשי כלשהו.</p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/247542/mod_forum/post/82181/image.png"" alt="""" class=""img-fluid"" /><br /></p>"
82341,תשובה ל: תרגול 13,"<div class=""text_to_html"">מיכל שלום,<br />
ישנה גרסה למשפט הייתה עבור סדרות השואפות לאינסוף.<br />
עדי</div>"